,SerialNumber,BoardId,DateTime,GId,Vac1,Vac2,Vac3,Iac1,Iac2,Iac3,Freq,Pac(W),Qac,CosPhi,Vdc1,Idc1,Pdc1,PacGrid,Energy(kWh)
19494,380118281463,1DM182814A38,2020-05-23 08:15:00,GINASIO / INVERSOR A,131.67,131.57,132.08,41.98,41.42,42.11,59.99,16506.15,2.38,0.12,783.83,21.65,17011.58,0,13.7
19495,380118281463,1DM182814A38,2020-05-23 08:30:00,GINASIO / INVERSOR A,131.53,131.46,131.97,45.26,44.71,45.44,60.0,17800.23,3.71,0.15,775.35,23.63,18345.71,0,18.15
19496,380118281463,1DM182814A38,2020-05-23 08:45:00,GINASIO / INVERSOR A,131.75,131.71,132.18,57.31,56.77,57.53,60.01,22621.59,2.66,0.08,768.39,30.21,23316.27,0,23.8
19497,380118281463,1DM182814A38,2020-05-23 09:00:00,GINASIO / INVERSOR A,131.12,131.06,131.57,33.57,32.99,33.73,60.01,13111.87,3.58,0.12,769.75,17.54,13512.35,0,27.08
19498,380118281463,1DM182814A38,2020-05-23 09:15:00,GINASIO / INVERSOR A,132.69,132.69,133.17,40.09,39.54,40.3,59.99,15874.41,3.55,0.15,771.49,21.18,16360.3,0,31.05
19499,380118281463,1DM182814A38,2020-05-23 09:30:00,GINASIO / INVERSOR A,133.12,133.11,133.59,35.19,34.61,35.37,60.0,13961.71,3.83,0.18,774.01,18.56,14388.37,0,34.54
19500,380118281463,1DM182814A38,2020-05-23 09:45:00,GINASIO / INVERSOR A,133.08,133.08,133.53,47.32,46.77,47.55,59.99,18833.48,4.58,0.12,773.27,25.06,19410.91,0,39.25
19501,380118281463,1DM182814A38,2020-05-23 10:00:00,GINASIO / INVERSOR A,131.94,131.85,132.45,20.94,20.31,21.01,59.98,8145.41,0.84,0.1,764.5,10.97,8391.89,0,41.29
19502,380118281463,1DM182814A38,2020-05-23 10:15:00,GINASIO / INVERSOR A,132.51,132.4,132.94,33.63,33.0,33.76,60.01,13258.63,3.45,0.06,775.0,17.6,13663.72,0,44.6
19503,380118281463,1DM182814A38,2020-05-23 10:30:00,GINASIO / INVERSOR A,132.48,132.38,132.95,25.71,25.14,25.77,59.99,10092.8,1.63,0.13,759.27,13.57,10399.8,0,47.12
19504,380118281463,1DM182814A38,2020-05-23 10:45:00,GINASIO / INVERSOR A,132.03,131.95,132.59,12.62,12.1,12.58,59.98,4824.63,-0.47,-0.12,755.62,6.56,4968.73,0,48.33
19505,380118281463,1DM182814A38,2020-05-23 11:00:00,GINASIO / INVERSOR A,132.03,131.91,132.55,18.31,17.7,18.32,59.99,7094.95,6.18,-0.03,754.49,9.7,7309.41,0,50.1
19506,380118281463,1DM182814A38,2020-05-23 11:15:00,GINASIO / INVERSOR A,131.83,131.75,132.37,17.06,16.45,17.07,59.97,6588.15,-0.21,-0.02,762.19,8.9,6786.81,0,51.75
19507,380118281463,1DM182814A38,2020-05-23 11:30:00,GINASIO / INVERSOR A,131.75,131.64,132.33,14.25,13.7,14.23,59.99,5464.79,-0.3,-0.01,758.53,7.4,5628.68,0,53.12
19508,380118281463,1DM182814A38,2020-05-23 11:45:00,GINASIO / INVERSOR A,131.9,131.8,132.43,15.64,15.07,15.64,59.99,6025.5,-0.12,-0.14,760.83,8.13,6206.52,0,54.62
19509,380118281463,1DM182814A38,2020-05-23 12:00:00,GINASIO / INVERSOR A,131.98,131.86,132.53,10.84,10.38,10.78,59.99,4116.17,-0.71,-0.14,752.71,5.63,4238.43,0,55.65
19510,380118281463,1DM182814A38,2020-05-23 12:15:00,GINASIO / INVERSOR A,132.02,131.94,132.57,12.27,11.77,12.24,59.99,4688.87,-0.22,-0.14,756.98,6.37,4828.93,0,56.83
19511,380118281463,1DM182814A38,2020-05-23 12:30:00,GINASIO / INVERSOR A,131.94,131.84,132.48,14.69,14.12,14.66,60.0,5644.33,-0.85,-0.08,760.11,7.64,5814.01,0,58.24
19512,380118281463,1DM182814A38,2020-05-23 12:45:00,GINASIO / INVERSOR A,131.99,131.87,132.48,13.88,13.35,13.86,60.0,5328.86,-0.63,-0.04,761.36,7.19,5488.04,0,59.57
19513,380118281463,1DM182814A38,2020-05-23 13:00:00,GINASIO / INVERSOR A,132.12,132.02,132.63,16.21,15.63,16.22,60.03,6264.5,-0.35,-0.06,765.62,8.42,6452.92,0,61.13
19514,380118281463,1DM182814A38,2020-05-23 13:15:00,GINASIO / INVERSOR A,132.03,131.92,132.54,18.84,18.21,18.86,60.0,7307.71,0.79,0.06,764.35,9.84,7528.54,0,62.96
19515,380118281463,1DM182814A38,2020-05-23 13:30:00,GINASIO / INVERSOR A,131.96,131.88,132.49,12.72,12.21,12.68,60.0,4865.31,0.26,-0.04,754.79,6.62,5010.34,0,64.18
19516,380118281463,1DM182814A38,2020-05-23 13:45:00,GINASIO / INVERSOR A,132.03,131.92,132.55,14.34,13.8,14.33,60.0,5515.38,-0.29,-0.08,758.55,7.47,5680.89,0,65.56
19517,380118281463,1DM182814A38,2020-05-23 14:00:00,GINASIO / INVERSOR A,132.35,132.29,132.89,29.86,29.24,29.96,60.0,11740.9,2.9,0.11,772.73,15.59,12099.15,0,68.49
19518,380118281463,1DM182814A38,2020-05-23 14:15:00,GINASIO / INVERSOR A,132.07,132.04,132.6,18.22,17.64,18.24,60.01,7070.39,0.53,0.01,761.11,9.53,7284.33,0,70.26
19519,380118281463,1DM182814A38,2020-05-23 14:30:00,GINASIO / INVERSOR A,131.88,131.8,132.39,9.15,8.7,9.06,60.01,3426.93,0.01,-0.14,746.99,4.72,3528.11,0,71.11
19520,380118281463,1DM182814A38,2020-05-23 14:45:00,GINASIO / INVERSOR A,131.96,131.83,132.45,6.51,6.05,6.37,60.02,2330.57,0.05,-0.08,739.05,3.24,2397.07,0,71.7
19521,380118281463,1DM182814A38,2020-05-23 15:00:00,GINASIO / INVERSOR A,131.97,131.86,132.48,7.73,7.28,7.61,60.01,2845.75,0.13,-0.12,746.38,3.92,2928.63,0,72.41
19522,380118281463,1DM182814A38,2020-05-23 15:15:00,GINASIO / INVERSOR A,131.83,131.72,132.37,6.65,6.19,6.51,60.0,2383.09,-0.11,-0.08,740.34,3.31,2451.77,0,73.01
19523,380118281463,1DM182814A38,2020-05-23 15:30:00,GINASIO / INVERSOR A,131.77,131.64,132.29,5.59,5.14,5.43,59.99,1926.47,-0.39,-0.06,734.73,2.69,1980.53,0,73.49
19524,380118281463,1DM182814A38,2020-05-23 15:45:00,GINASIO / INVERSOR A,131.89,131.76,132.4,10.25,9.73,10.16,59.99,3828.79,-0.56,-0.05,748.11,5.21,3941.72,0,74.44
19525,380118281463,1DM182814A38,2020-05-23 16:00:00,GINASIO / INVERSOR A,131.71,131.62,132.22,5.01,4.56,4.83,59.99,1659.99,-0.27,-0.05,732.76,2.32,1706.52,0,74.86
19526,380118281463,1DM182814A38,2020-05-23 16:15:00,GINASIO / INVERSOR A,131.6,131.47,132.07,4.27,3.85,4.09,60.0,1331.47,0.23,-0.07,728.4,1.88,1367.37,0,75.19
19527,380118281463,1DM182814A38,2020-05-23 16:30:00,GINASIO / INVERSOR A,131.68,131.57,132.19,4.14,3.71,3.95,60.0,1269.77,0.0,-0.08,726.73,1.79,1304.13,0,75.51
19528,380118281463,1DM182814A38,2020-05-23 16:45:00,GINASIO / INVERSOR A,131.79,131.67,132.26,3.35,2.97,3.12,59.99,850.53,0.54,0.02,720.96,1.21,871.44,0,75.72
19529,380118281463,1DM182814A38,2020-05-23 17:00:00,GINASIO / INVERSOR A,132.09,131.98,132.56,1.85,1.71,1.65,59.99,211.77,7.84,-0.04,718.61,0.31,214.07,0,75.78
19530,380118281463,1DM182814A38,2020-05-23 17:15:00,GINASIO / INVERSOR A,131.87,131.77,132.35,0.44,0.42,0.4,59.97,38.43,8.83,0.01,693.06,0.06,38.43,0,75.78
19531,380118281463,1DM182814A38,2020-05-24 06:30:00,GINASIO / INVERSOR A,133.4,133.25,133.8,0.35,0.33,0.31,60.0,22.03,7.09,-0.02,637.65,0.03,22.03,0,0.0
19532,380118281463,1DM182814A38,2020-05-24 06:45:00,GINASIO / INVERSOR A,132.56,132.42,132.93,2.21,2.0,2.02,60.01,345.65,4.76,-0.01,747.82,0.48,351.87,0,0.09
19533,380118281463,1DM182814A38,2020-05-24 07:00:00,GINASIO / INVERSOR A,131.97,131.81,132.28,3.7,3.31,3.56,60.0,1079.77,-0.13,-0.01,753.2,1.47,1108.37,0,0.36
19534,380118281463,1DM182814A38,2020-05-24 07:15:00,GINASIO / INVERSOR A,131.84,131.67,132.12,5.37,4.95,5.28,60.0,1854.01,0.05,-0.14,763.93,2.49,1906.21,0,0.82
19535,380118281463,1DM182814A38,2020-05-24 07:30:00,GINASIO / INVERSOR A,131.71,131.55,132.01,7.04,6.6,6.96,60.0,2567.6,-0.08,-0.07,771.39,3.43,2642.13,0,1.47
19536,380118281463,1DM182814A38,2020-05-24 07:45:00,GINASIO / INVERSOR A,131.48,131.36,131.87,7.03,6.61,6.96,60.01,2560.67,-0.03,-0.13,770.07,3.42,2635.17,0,2.11
19537,380118281463,1DM182814A38,2020-05-24 08:00:00,GINASIO / INVERSOR A,131.22,131.11,131.6,9.02,8.59,8.97,59.99,3369.31,-0.21,-0.11,775.61,4.46,3468.63,0,2.95
19538,380118281463,1DM182814A38,2020-05-24 08:15:00,GINASIO / INVERSOR A,131.23,131.08,131.58,9.63,9.2,9.6,59.97,3620.27,-0.38,-0.04,777.67,4.79,3727.84,0,3.85
19539,380118281463,1DM182814A38,2020-05-24 08:30:00,GINASIO / INVERSOR A,131.27,131.14,131.63,21.71,21.11,21.78,60.0,8417.38,0.53,0.07,794.75,10.91,8672.77,0,5.96
19540,380118281463,1DM182814A38,2020-05-24 08:45:00,GINASIO / INVERSOR A,130.92,130.83,131.29,21.19,20.59,21.26,59.97,8193.82,0.73,0.13,788.26,10.71,8441.8,0,8.01
19541,380118281463,1DM182814A38,2020-05-24 09:00:00,GINASIO / INVERSOR A,131.69,131.58,132.0,45.43,44.81,45.6,60.01,17865.49,3.21,0.02,796.27,23.09,18413.31,0,12.47
19542,380118281463,1DM182814A38,2020-05-24 09:15:00,GINASIO / INVERSOR A,131.54,131.43,131.85,51.18,50.56,51.38,59.95,20106.87,6.23,0.17,786.75,26.33,20723.72,0,17.5
19543,380118281463,1DM182814A38,2020-05-24 09:30:00,GINASIO / INVERSOR A,131.17,131.1,131.56,45.38,44.75,45.52,59.97,17765.82,1.21,0.13,789.91,23.17,18310.43,0,21.94
19544,380118281463,1DM182814A38,2020-05-24 09:45:00,GINASIO / INVERSOR A,131.31,131.22,131.71,52.04,51.41,52.22,59.98,20422.18,3.86,0.21,795.15,26.44,21048.73,0,27.05
19545,380118281463,1DM182814A38,2020-05-24 10:00:00,GINASIO / INVERSOR A,131.34,131.3,131.76,57.48,56.84,57.7,59.98,22578.99,2.6,0.01,785.14,29.61,23272.15,0,32.69
19546,380118281463,1DM182814A38,2020-05-24 10:15:00,GINASIO / INVERSOR A,131.06,131.01,131.5,46.61,45.95,46.78,60.01,18238.97,3.19,0.18,785.05,23.93,18797.75,0,37.25
19547,380118281463,1DM182814A38,2020-05-24 10:30:00,GINASIO / INVERSOR A,132.24,132.21,132.71,48.6,47.92,48.8,60.0,19193.93,2.94,0.11,786.33,25.14,19782.52,0,42.05
19548,380118281463,1DM182814A38,2020-05-24 10:45:00,GINASIO / INVERSOR A,132.22,132.18,132.65,47.21,46.53,47.4,60.0,18634.37,3.35,0.1,783.36,24.5,19205.53,0,46.71
19549,380118281463,1DM182814A38,2020-05-24 11:00:00,GINASIO / INVERSOR A,132.42,132.36,132.83,45.49,44.8,45.66,60.0,17971.79,5.47,0.08,783.39,23.63,18522.27,0,51.2
19550,380118281463,1DM182814A38,2020-05-24 11:15:00,GINASIO / INVERSOR A,132.45,132.39,132.87,52.18,51.5,52.39,59.95,20646.55,5.84,0.14,784.89,27.1,21279.77,0,56.36
19551,380118281463,1DM182814A38,2020-05-24 11:30:00,GINASIO / INVERSOR A,132.05,132.05,132.52,48.75,48.06,48.96,59.95,19232.33,2.81,0.08,784.41,25.26,19821.93,0,61.17
19552,380118281463,1DM182814A38,2020-05-24 11:45:00,GINASIO / INVERSOR A,132.23,132.19,132.65,48.59,47.91,48.79,60.02,19190.2,3.36,0.15,788.25,25.08,19778.65,0,65.97
19553,380118281463,1DM182814A38,2020-05-24 12:00:00,GINASIO / INVERSOR A,132.13,132.1,132.59,43.74,43.06,43.92,60.0,17248.71,3.57,0.1,787.47,22.55,17777.45,0,70.28
19554,380118281463,1DM182814A38,2020-05-24 12:15:00,GINASIO / INVERSOR A,132.47,132.45,132.91,61.05,60.38,61.3,60.01,24206.33,5.63,0.08,792.15,31.49,24949.99,0,76.33
19555,380118281463,1DM182814A38,2020-05-24 12:30:00,GINASIO / INVERSOR A,132.64,132.68,133.08,71.29,70.64,71.59,60.01,28324.75,4.77,0.12,778.67,37.48,29195.71,0,83.41
19556,380118281463,1DM182814A38,2020-05-24 12:45:00,GINASIO / INVERSOR A,132.46,132.45,132.89,59.03,58.35,59.26,60.01,23389.4,5.05,0.05,781.05,30.85,24107.8,0,89.26
19557,380118281463,1DM182814A38,2020-05-24 13:00:00,GINASIO / INVERSOR A,132.1,132.05,132.55,39.79,39.11,39.93,60.0,15668.49,2.6,0.09,784.2,20.58,16148.55,0,93.17
19558,380118281463,1DM182814A38,2020-05-24 13:15:00,GINASIO / INVERSOR A,132.1,132.07,132.57,38.19,37.5,38.32,60.01,15032.23,2.71,0.15,786.67,19.66,15491.99,0,96.93
19559,380118281463,1DM182814A38,2020-05-24 13:30:00,GINASIO / INVERSOR A,132.31,132.27,132.79,35.49,34.83,35.59,60.01,13984.18,2.47,0.22,785.91,18.32,14411.51,0,100.43
19560,380118281463,1DM182814A38,2020-05-24 13:45:00,GINASIO / INVERSOR A,132.21,132.16,132.69,23.46,22.81,23.52,60.01,9176.46,0.84,0.09,779.49,12.12,9456.21,0,102.72
19561,380118281463,1DM182814A38,2020-05-24 14:00:00,GINASIO / INVERSOR A,132.3,132.26,132.78,23.45,22.8,23.51,60.0,9179.25,1.52,0.13,784.49,12.05,9458.33,0,105.02
19562,380118281463,1DM182814A38,2020-05-24 14:15:00,GINASIO / INVERSOR A,132.78,132.78,133.23,45.44,44.79,45.56,60.02,18018.87,2.57,0.08,788.73,23.53,18571.13,0,109.53
19563,380118281463,1DM182814A38,2020-05-24 14:30:00,GINASIO / INVERSOR A,132.71,132.68,133.15,37.45,36.8,37.55,60.01,14811.89,2.99,0.17,778.18,19.6,15264.87,0,113.23
19564,380118281463,1DM182814A38,2020-05-24 14:45:00,GINASIO / INVERSOR A,132.87,132.83,133.31,38.86,38.21,38.97,60.01,15395.57,3.3,0.17,785.31,20.17,15866.8,0,117.07
19565,380118281463,1DM182814A38,2020-05-24 15:00:00,GINASIO / INVERSOR A,133.09,133.07,133.49,46.62,45.97,46.76,60.0,18544.87,3.84,0.08,780.24,24.41,19113.38,0,121.71
19566,380118281463,1DM182814A38,2020-05-24 15:15:00,GINASIO / INVERSOR A,133.0,132.96,133.4,38.21,37.56,38.32,60.0,15146.75,2.59,0.15,784.4,19.89,15609.72,0,125.5
19567,380118281463,1DM182814A38,2020-05-24 15:30:00,GINASIO / INVERSOR A,132.84,132.79,133.29,27.64,26.98,27.71,60.0,10891.9,1.63,0.15,781.68,14.35,11223.79,0,128.22
19568,380118281463,1DM182814A38,2020-05-24 15:45:00,GINASIO / INVERSOR A,132.69,132.65,133.13,25.2,24.54,25.26,59.98,9905.74,1.96,0.14,784.78,13.0,10207.26,0,130.7
19569,380118281463,1DM182814A38,2020-05-24 16:00:00,GINASIO / INVERSOR A,132.77,132.73,133.2,29.5,28.84,29.58,60.0,11633.01,1.17,0.11,785.69,15.25,11987.79,0,133.61
19570,380118281463,1DM182814A38,2020-05-24 16:15:00,GINASIO / INVERSOR A,132.39,132.33,132.83,16.91,16.29,16.91,59.96,6565.25,0.09,0.0,777.43,8.7,6763.55,0,135.25
19571,380118281463,1DM182814A38,2020-05-24 16:30:00,GINASIO / INVERSOR A,131.7,131.66,132.18,10.09,9.62,10.01,59.97,3814.28,-0.45,-0.06,767.21,5.11,3927.12,0,136.2
19572,380118281463,1DM182814A38,2020-05-24 16:45:00,GINASIO / INVERSOR A,131.91,131.73,132.38,5.62,5.14,5.46,60.03,1928.75,-0.09,-0.08,749.51,2.64,1983.19,0,136.69
19573,380118281463,1DM182814A38,2020-05-24 17:00:00,GINASIO / INVERSOR A,131.83,131.65,132.31,3.48,3.05,3.28,59.98,948.76,-0.06,0.01,736.88,1.32,973.11,0,136.92
19574,380118281463,1DM182814A38,2020-05-24 17:15:00,GINASIO / INVERSOR A,131.84,131.64,132.3,2.27,2.04,2.01,59.99,227.67,7.79,-0.03,720.03,0.32,229.37,0,136.98
19575,380118281463,1DM182814A38,2020-05-24 17:30:00,GINASIO / INVERSOR A,131.29,131.11,131.72,1.84,1.71,1.61,59.98,92.25,8.98,-0.09,707.22,0.13,92.25,0,137.0
19576,380118281463,1DM182814A38,2020-05-25 06:30:00,GINASIO / INVERSOR A,131.89,131.77,132.37,0.92,0.84,0.81,60.02,67.03,6.72,-0.03,691.65,0.09,67.03,0,0.01
19577,380118281463,1DM182814A38,2020-05-25 06:45:00,GINASIO / INVERSOR A,132.19,132.04,132.67,1.99,1.76,1.82,60.05,376.51,6.97,0.02,758.73,0.52,385.27,0,0.11
19578,380118281463,1DM182814A38,2020-05-25 07:00:00,GINASIO / INVERSOR A,132.02,131.88,132.46,5.23,4.78,5.11,60.0,1771.36,-0.03,-0.05,765.14,2.37,1821.02,0,0.55
19579,380118281463,1DM182814A38,2020-05-25 07:15:00,GINASIO / INVERSOR A,132.06,131.93,132.5,8.22,7.75,8.17,59.99,3064.27,-0.26,-0.07,779.43,4.05,3155.37,0,1.32
19580,380118281463,1DM182814A38,2020-05-25 07:30:00,GINASIO / INVERSOR A,131.93,131.78,132.41,10.54,10.05,10.52,60.01,4004.52,-0.08,-0.11,784.2,5.26,4124.47,0,2.32
19581,380118281463,1DM182814A38,2020-05-25 07:45:00,GINASIO / INVERSOR A,131.83,131.7,132.33,13.28,12.65,13.28,59.99,5083.97,-0.23,-0.06,788.55,6.64,5235.61,0,3.59
19582,380118281463,1DM182814A38,2020-05-25 08:00:00,GINASIO / INVERSOR A,131.47,131.35,131.94,18.51,17.88,18.55,59.98,7156.86,-0.67,-0.06,792.0,9.31,7373.41,0,5.38
19583,380118281463,1DM182814A38,2020-05-25 08:15:00,GINASIO / INVERSOR A,131.51,131.36,131.95,18.87,18.26,18.92,60.0,7304.59,-0.04,0.06,789.12,9.53,7524.99,0,7.2
19584,380118281463,1DM182814A38,2020-05-25 08:30:00,GINASIO / INVERSOR A,131.71,131.56,132.18,20.06,19.44,20.14,59.99,7793.91,0.52,0.09,793.53,10.12,8029.71,0,9.15
19585,380118281463,1DM182814A38,2020-05-25 08:45:00,GINASIO / INVERSOR A,131.84,131.7,132.31,24.17,23.54,24.26,59.99,9439.01,1.21,0.07,797.34,12.19,9726.35,0,11.51
19586,380118281463,1DM182814A38,2020-05-25 09:00:00,GINASIO / INVERSOR A,131.94,131.81,132.39,34.45,33.82,34.58,60.0,13539.55,2.88,0.12,803.73,17.31,13953.29,0,14.89
19587,380118281463,1DM182814A38,2020-05-25 09:15:00,GINASIO / INVERSOR A,132.65,132.49,133.06,41.06,40.43,41.19,60.0,16260.45,3.53,0.17,793.59,21.01,16758.49,0,18.96
19588,380118281463,1DM182814A38,2020-05-25 09:30:00,GINASIO / INVERSOR A,132.93,132.78,133.31,60.36,59.75,60.59,59.99,24054.73,3.8,0.02,798.75,30.95,24793.46,0,24.98
19589,380118281463,1DM182814A38,2020-05-25 09:45:00,GINASIO / INVERSOR A,133.24,133.17,133.55,91.97,91.39,92.36,59.99,36758.11,8.16,0.16,778.53,48.56,37889.93,0,34.18
19590,380118281463,1DM182814A38,2020-05-25 10:00:00,GINASIO / INVERSOR A,133.24,133.15,133.53,97.73,97.16,98.17,59.99,39073.39,8.33,0.13,767.69,52.38,40276.94,0,43.95
19591,380118281463,1DM182814A38,2020-05-25 10:15:00,GINASIO / INVERSOR A,133.47,133.33,133.78,100.95,100.38,101.45,59.99,40421.21,8.36,0.17,765.13,54.38,41666.0,0,54.05
19592,380118281463,1DM182814A38,2020-05-25 10:30:00,GINASIO / INVERSOR A,133.87,133.75,134.2,106.9,106.34,107.46,60.01,42933.47,9.63,0.16,765.6,57.77,44255.43,0,64.77
19593,380118281463,1DM182814A38,2020-05-25 10:45:00,GINASIO / INVERSOR A,134.14,134.02,134.45,106.2,105.63,106.74,60.0,42730.07,11.63,0.15,759.2,57.99,44046.29,0,75.45
19594,380118281463,1DM182814A38,2020-05-25 11:00:00,GINASIO / INVERSOR A,134.17,134.04,134.46,108.57,108.0,109.13,60.01,43693.87,9.22,0.14,754.32,59.67,45040.07,0,86.37
19595,380118281463,1DM182814A38,2020-05-25 11:15:00,GINASIO / INVERSOR A,134.05,133.94,134.34,111.06,110.48,111.62,60.0,44657.35,10.51,0.1,752.27,61.16,46033.23,0,97.55
19596,380118281463,1DM182814A38,2020-05-25 11:30:00,GINASIO / INVERSOR A,134.03,133.92,134.32,111.23,110.65,111.79,60.0,44719.41,9.85,0.21,746.83,61.69,46096.73,0,108.72
19597,380118281463,1DM182814A38,2020-05-25 11:45:00,GINASIO / INVERSOR A,134.23,134.15,134.5,111.74,111.14,112.3,60.0,44988.42,9.47,0.2,747.47,62.01,46374.58,0,119.97
19598,380118281463,1DM182814A38,2020-05-25 12:00:00,GINASIO / INVERSOR A,134.48,134.39,134.79,110.95,110.34,111.49,60.0,44752.18,10.93,0.16,747.59,61.67,46131.72,0,131.16
19599,380118281463,1DM182814A38,2020-05-25 12:15:00,GINASIO / INVERSOR A,134.41,134.3,134.7,110.48,109.87,111.02,60.0,44536.35,11.27,0.18,748.47,61.3,45909.38,0,142.29
19600,380118281463,1DM182814A38,2020-05-25 12:30:00,GINASIO / INVERSOR A,134.33,134.25,134.62,109.37,108.76,109.91,60.0,44064.2,12.15,0.13,749.8,60.54,45422.35,0,153.3
19601,380118281463,1DM182814A38,2020-05-25 12:45:00,GINASIO / INVERSOR A,134.3,134.21,134.61,107.04,106.44,107.57,60.0,43114.71,9.34,0.12,749.13,59.29,44443.21,0,164.09
19602,380118281463,1DM182814A38,2020-05-25 13:00:00,GINASIO / INVERSOR A,133.99,133.9,134.29,105.39,104.79,105.91,60.0,42351.52,12.25,0.28,752.17,58.01,43656.21,0,174.68
19603,380118281463,1DM182814A38,2020-05-25 13:15:00,GINASIO / INVERSOR A,133.71,133.6,133.99,102.21,101.6,102.71,60.0,40977.23,9.73,0.24,754.82,55.93,42239.26,0,184.92
19604,380118281463,1DM182814A38,2020-05-25 13:30:00,GINASIO / INVERSOR A,133.61,133.52,133.92,98.74,98.13,99.24,60.0,39562.46,9.27,0.17,755.41,53.95,40780.43,0,194.81
19605,380118281463,1DM182814A38,2020-05-25 13:45:00,GINASIO / INVERSOR A,133.7,133.61,134.04,94.83,94.22,95.31,60.0,38017.56,8.77,0.17,760.87,51.48,39188.21,0,204.31
19606,380118281463,1DM182814A38,2020-05-25 14:00:00,GINASIO / INVERSOR A,133.67,133.56,134.0,89.96,89.37,90.43,59.99,36052.32,7.77,0.21,766.79,48.44,37162.67,0,213.32
19607,380118281463,1DM182814A38,2020-05-25 14:15:00,GINASIO / INVERSOR A,133.56,133.43,133.89,84.55,83.95,84.99,60.0,33847.65,6.69,0.06,768.14,45.39,34889.13,0,221.79
19608,380118281463,1DM182814A38,2020-05-25 14:30:00,GINASIO / INVERSOR A,133.47,133.37,133.83,78.4,77.81,78.8,59.99,31357.33,9.4,0.27,770.32,41.94,32321.27,0,229.63
19609,380118281463,1DM182814A38,2020-05-25 14:45:00,GINASIO / INVERSOR A,133.5,133.34,133.84,71.78,71.18,72.13,60.0,28696.03,5.36,0.2,774.2,38.18,29578.65,0,236.8
19610,380118281463,1DM182814A38,2020-05-25 15:00:00,GINASIO / INVERSOR A,133.43,133.26,133.78,64.43,63.82,64.73,60.0,25726.69,6.33,0.2,776.48,34.13,26517.06,0,243.23
19611,380118281463,1DM182814A38,2020-05-25 15:15:00,GINASIO / INVERSOR A,133.16,132.97,133.5,56.56,55.93,56.81,59.99,22516.5,4.37,0.18,781.79,29.67,23208.07,0,248.86
19612,380118281463,1DM182814A38,2020-05-25 15:30:00,GINASIO / INVERSOR A,132.92,132.75,133.29,48.68,48.04,48.87,60.0,19322.48,4.25,0.13,786.81,25.3,19914.89,0,253.69
19613,380118281463,1DM182814A38,2020-05-25 15:45:00,GINASIO / INVERSOR A,132.66,132.48,133.04,39.83,39.18,39.97,60.0,15746.76,3.29,0.16,790.72,20.52,16228.76,0,257.63
19614,380118281463,1DM182814A38,2020-05-25 16:00:00,GINASIO / INVERSOR A,132.45,132.3,132.88,31.12,30.45,31.19,59.98,12241.25,3.15,0.25,795.45,15.85,12614.64,0,260.69
19615,380118281463,1DM182814A38,2020-05-25 16:15:00,GINASIO / INVERSOR A,132.11,131.94,132.56,22.56,21.9,22.58,59.95,8795.32,1.69,0.19,797.77,11.36,9062.36,0,262.89
19616,380118281463,1DM182814A38,2020-05-25 16:30:00,GINASIO / INVERSOR A,131.83,131.7,132.29,14.89,14.3,14.84,59.98,5720.11,-0.57,-0.02,796.36,7.39,5892.02,0,264.32
19617,380118281463,1DM182814A38,2020-05-25 16:45:00,GINASIO / INVERSOR A,131.82,131.68,132.25,8.44,7.97,8.28,60.01,3122.99,-0.11,-0.15,783.67,4.1,3214.49,0,265.1
19618,380118281463,1DM182814A38,2020-05-25 17:00:00,GINASIO / INVERSOR A,131.55,131.34,131.98,4.49,4.04,4.24,60.0,1423.24,0.21,-0.08,762.17,1.91,1462.38,0,265.46
19619,380118281463,1DM182814A38,2020-05-25 17:15:00,GINASIO / INVERSOR A,131.28,131.06,131.69,2.89,2.58,2.57,59.99,582.65,0.02,-0.12,734.46,0.81,595.89,0,265.6
19620,380118281463,1DM182814A38,2020-05-25 17:30:00,GINASIO / INVERSOR A,131.18,130.98,131.61,1.65,1.57,1.41,59.99,102.19,9.12,-0.01,704.71,0.15,102.42,0,265.63
19621,380118281463,1DM182814A38,2020-05-25 17:45:00,GINASIO / INVERSOR A,130.71,130.56,131.18,0.0,0.0,0.0,60.03,0.0,6.75,0.0,555.65,0.0,0.0,0,265.63
19622,380118281463,1DM182814A38,2020-05-26 06:15:00,GINASIO / INVERSOR A,131.65,131.46,132.06,0.0,0.0,0.0,60.02,0.0,0.0,0.0,538.25,0.0,0.0,0,0.0
19623,380118281463,1DM182814A38,2020-05-26 06:30:00,GINASIO / INVERSOR A,131.83,131.64,132.22,0.85,0.78,0.77,60.0,102.87,5.89,-0.03,773.84,0.14,104.09,0,0.03
19624,380118281463,1DM182814A38,2020-05-26 06:45:00,GINASIO / INVERSOR A,131.85,131.65,132.21,3.84,3.47,3.72,60.0,1168.99,3.84,-0.01,795.25,1.51,1200.19,0,0.32
19625,380118281463,1DM182814A38,2020-05-26 07:00:00,GINASIO / INVERSOR A,131.72,131.53,132.09,9.24,8.82,9.2,59.96,3475.56,-0.25,0.07,826.41,4.32,3577.91,0,1.19
19626,380118281463,1DM182814A38,2020-05-26 07:15:00,GINASIO / INVERSOR A,131.64,131.43,131.99,16.69,16.14,16.73,59.92,6448.79,-0.27,-0.09,840.15,7.9,6643.21,0,2.8
19627,380118281463,1DM182814A38,2020-05-26 07:30:00,GINASIO / INVERSOR A,131.86,131.61,132.24,25.45,24.85,25.53,59.98,9942.97,0.45,0.09,842.35,12.16,10245.63,0,5.28
